"","Gene_ID","Comparison"
"2047","Cluster-15354.72026","Cv111"
"2048","Cluster-15354.2385","Cv111"
"2049","Cluster-15354.16639","Cv111"
"2050","Cluster-15354.61576","Cv111"
"2051","Cluster-15354.85769","Cv111"
"2052","Cluster-15354.91409","Cv111"
"2053","Cluster-15354.46640","Cv111"
"2054","Cluster-15354.137418","Cv111"
"2055","Cluster-15354.135702","Cv111"
"2056","Cluster-15354.97814","Cv111"
"2057","Cluster-39376.0","Cv111"
"2058","Cluster-15354.58350","Cv111"
"2059","Cluster-15354.59875","Cv111"
"2060","Cluster-15354.82881","Cv111"
"2061","Cluster-15354.78070","Cv111"
"2062","Cluster-15354.67552","Cv111"
"2063","Cluster-34796.3","Cv111"
"2064","Cluster-15354.128605","Cv111"
"2065","Cluster-15354.78453","Cv111"
"2066","Cluster-15354.12730","Cv111"
"2067","Cluster-15354.78930","Cv111"
"2068","Cluster-13954.7","Cv111"
"2069","Cluster-28510.3","Cv111"
"2070","Cluster-15354.85260","Cv111"
"2071","Cluster-15354.50146","Cv111"
"2072","Cluster-15354.146375","Cv111"
"2073","Cluster-15354.70433","Cv111"
"2074","Cluster-15354.84802","Cv111"
"2075","Cluster-15354.105417","Cv111"
"2076","Cluster-15354.70808","Cv111"
"2077","Cluster-15354.128706","Cv111"
"2078","Cluster-15354.110603","Cv111"
"2079","Cluster-15354.46982","Cv111"
"2080","Cluster-15354.105217","Cv111"
"2081","Cluster-15354.78557","Cv111"
"2082","Cluster-15354.135726","Cv111"
"2083","Cluster-15354.21949","Cv111"
"2084","Cluster-15354.116366","Cv111"
"2085","Cluster-15354.85147","Cv111"
"2086","Cluster-15354.85352","Cv111"
"2087","Cluster-15354.128654","Cv111"
"2088","Cluster-15354.105381","Cv111"
"2089","Cluster-15354.61616","Cv111"
"2090","Cluster-15354.6988","Cv111"
"2091","Cluster-15354.99765","Cv111"
"2092","Cluster-15354.115041","Cv111"
"2093","Cluster-15354.115738","Cv111"
"2094","Cluster-15354.46582","Cv111"
"2095","Cluster-15354.122239","Cv111"
"2096","Cluster-15354.143612","Cv111"
"2097","Cluster-15354.149903","Cv111"
"2098","Cluster-15354.82688","Cv111"
"2099","Cluster-15354.90443","Cv111"
"2100","Cluster-15354.81286","Cv111"
"2101","Cluster-15354.89653","Cv111"
"2102","Cluster-15354.81270","Cv111"
"2103","Cluster-15354.37256","Cv111"
"2104","Cluster-15354.83647","Cv111"
"2105","Cluster-15354.84835","Cv111"
"2106","Cluster-15354.105373","Cv111"
"2107","Cluster-15354.99707","Cv111"
"2108","Cluster-15354.113368","Cv111"
"2109","Cluster-15354.87184","Cv111"
"2110","Cluster-34428.0","Cv111"
"2111","Cluster-15354.114225","Cv111"
"2112","Cluster-15354.68570","Cv111"
"2113","Cluster-15354.53393","Cv111"
"2114","Cluster-15354.88712","Cv111"
"2115","Cluster-15354.67896","Cv111"
"2116","Cluster-15354.96296","Cv111"
"2117","Cluster-46783.1","Cv111"
"2118","Cluster-15354.19092","Cv111"
"2119","Cluster-15354.124069","Cv111"
"2120","Cluster-15354.44871","Cv111"
"2121","Cluster-15354.135195","Cv111"
"2122","Cluster-15354.146571","Cv111"
"2123","Cluster-15354.70310","Cv111"
"2124","Cluster-15354.80894","Cv111"
"2125","Cluster-34796.1","Cv111"
"2126","Cluster-15354.66075","Cv111"
"2127","Cluster-15354.83707","Cv111"
"2128","Cluster-15354.40116","Cv111"
"2129","Cluster-15354.5352","Cv111"
"2130","Cluster-15354.115863","Cv111"
"2131","Cluster-15354.39559","Cv111"
"2132","Cluster-15354.81289","Cv111"
"2133","Cluster-15354.121555","Cv111"
"2134","Cluster-15354.77820","Cv111"
"2135","Cluster-15354.145019","Cv111"
"2136","Cluster-15354.81126","Cv111"
"2137","Cluster-15354.140809","Cv111"
"2138","Cluster-15354.103410","Cv111"
"2139","Cluster-15354.98785","Cv111"
"2140","Cluster-15354.122556","Cv111"
"2141","Cluster-15354.23461","Cv111"
"2142","Cluster-15354.40659","Cv111"
"2143","Cluster-15354.113799","Cv111"
"2144","Cluster-15354.53221","Cv111"
"2145","Cluster-15354.84044","Cv111"
"2146","Cluster-15354.65618","Cv111"
"2147","Cluster-15354.70536","Cv111"
"2148","Cluster-15354.94429","Cv111"
"2149","Cluster-15354.58338","Cv111"
"2150","Cluster-15354.110289","Cv111"
"2151","Cluster-15354.96213","Cv111"
"2152","Cluster-15354.82386","Cv111"
"2153","Cluster-15354.110310","Cv111"
"2154","Cluster-15354.35681","Cv111"
"2155","Cluster-15354.26417","Cv111"
"2156","Cluster-15354.81376","Cv111"
"2157","Cluster-15354.62603","Cv111"
"2158","Cluster-15354.141788","Cv111"
"2159","Cluster-15354.78460","Cv111"
"2160","Cluster-15354.68052","Cv111"
"2161","Cluster-15354.108502","Cv111"
"2162","Cluster-15354.108825","Cv111"
"2163","Cluster-15354.106180","Cv111"
"2164","Cluster-15354.101701","Cv111"
"2165","Cluster-15354.58605","Cv111"
"2166","Cluster-15354.139859","Cv111"
"2167","Cluster-15354.122408","Cv111"
"2168","Cluster-15354.107632","Cv111"
"2169","Cluster-15354.104576","Cv111"
"2170","Cluster-15354.82018","Cv111"
"2171","Cluster-15354.77257","Cv111"
"2172","Cluster-15354.97050","Cv111"
"2173","Cluster-15354.86089","Cv111"
"2174","Cluster-15354.118953","Cv111"
"2175","Cluster-15354.110448","Cv111"
"2176","Cluster-38132.1","Cv111"
"2177","Cluster-15354.81845","Cv111"
"2178","Cluster-15354.78457","Cv111"
"2179","Cluster-15354.34379","Cv111"
"2180","Cluster-15354.27157","Cv111"
"2181","Cluster-15354.44952","Cv111"
"2182","Cluster-52544.1","Cv111"
"2183","Cluster-15354.18706","Cv111"
"2184","Cluster-15354.73279","Cv111"
"2185","Cluster-15354.84107","Cv111"
"2186","Cluster-15354.85451","Cv111"
"2187","Cluster-15354.127491","Cv111"
"2188","Cluster-15354.78600","Cv111"
"2189","Cluster-15354.118458","Cv111"
"2190","Cluster-15354.76410","Cv111"
"2191","Cluster-15354.90524","Cv111"
"2192","Cluster-15354.95732","Cv111"
"2193","Cluster-15354.107579","Cv111"
"2194","Cluster-15354.22182","Cv111"
"2195","Cluster-15354.72156","Cv111"
"2196","Cluster-15354.116103","Cv111"
"2197","Cluster-15354.145835","Cv111"
"2198","Cluster-15354.57921","Cv111"
"2199","Cluster-15354.69739","Cv111"
"2200","Cluster-15354.77689","Cv111"
"2201","Cluster-15354.35779","Cv111"
"2202","Cluster-15354.93133","Cv111"
"2203","Cluster-15354.67361","Cv111"
"2204","Cluster-15354.122094","Cv111"
"2205","Cluster-15354.97748","Cv111"
"2206","Cluster-15354.52971","Cv111"
"2207","Cluster-15354.93114","Cv111"
"2208","Cluster-15354.48325","Cv111"
"2209","Cluster-15354.77034","Cv111"
"2210","Cluster-15354.99009","Cv111"
"2211","Cluster-15354.94777","Cv111"
"2212","Cluster-15354.42274","Cv111"
"2213","Cluster-15354.93920","Cv111"
"2214","Cluster-15354.79044","Cv111"
"2215","Cluster-15354.13919","Cv111"
"2216","Cluster-15354.112417","Cv111"
"2217","Cluster-15354.53396","Cv111"
"2218","Cluster-15354.97600","Cv111"
"2219","Cluster-15354.138781","Cv111"
"2220","Cluster-15354.37264","Cv111"
"2221","Cluster-15354.40127","Cv111"
"2222","Cluster-15354.83139","Cv111"
"2223","Cluster-15354.47143","Cv111"
"2224","Cluster-15354.131917","Cv111"
"2225","Cluster-15354.80589","Cv111"
"2226","Cluster-15354.125199","Cv111"
"2227","Cluster-15354.38801","Cv111"
"2228","Cluster-15354.54093","Cv111"
"2229","Cluster-15354.89643","Cv111"
"2230","Cluster-15354.78691","Cv111"
"2231","Cluster-15354.70591","Cv111"
"2232","Cluster-15354.67798","Cv111"
"2233","Cluster-15354.81744","Cv111"
"2234","Cluster-15354.53716","Cv111"
"2235","Cluster-15354.94407","Cv111"
"2236","Cluster-15354.52908","Cv111"
"2237","Cluster-15354.73420","Cv111"
"2238","Cluster-15354.47839","Cv111"
"2239","Cluster-15354.44091","Cv111"
"2240","Cluster-15354.85346","Cv111"
"2241","Cluster-15354.132954","Cv111"
"2242","Cluster-15354.122772","Cv111"
"2243","Cluster-15354.67001","Cv111"
"2244","Cluster-15354.98299","Cv111"
"2245","Cluster-15354.133053","Cv111"
"2246","Cluster-15354.84698","Cv111"
"2247","Cluster-15354.17031","Cv111"
"2248","Cluster-15354.79042","Cv111"
"2249","Cluster-15354.63552","Cv111"
"2250","Cluster-15354.29098","Cv111"
"2251","Cluster-15354.125610","Cv111"
"2252","Cluster-15354.124905","Cv111"
"2253","Cluster-15354.8256","Cv111"
"2254","Cluster-15354.134070","Cv111"
"2255","Cluster-15354.78556","Cv111"
"2256","Cluster-15354.104637","Cv111"
"2257","Cluster-15354.97009","Cv111"
"2258","Cluster-15354.65741","Cv111"
"2259","Cluster-15354.3538","Cv111"
"2260","Cluster-15354.9361","Cv111"
"2261","Cluster-15354.89016","Cv111"
"2262","Cluster-15354.85002","Cv111"
"2263","Cluster-15354.135850","Cv111"
"2264","Cluster-15354.123921","Cv111"
"2265","Cluster-15354.90611","Cv111"
"2266","Cluster-15354.103554","Cv111"
"2267","Cluster-15354.149182","Cv111"
"2268","Cluster-15354.130947","Cv111"
"2269","Cluster-15354.46192","Cv111"
"2270","Cluster-15354.98865","Cv111"
"2271","Cluster-15354.89267","Cv111"
"2272","Cluster-15354.102167","Cv111"
"2273","Cluster-15354.123373","Cv111"
"2274","Cluster-36296.0","Cv111"
"2275","Cluster-15354.82017","Cv111"
"2276","Cluster-15354.50267","Cv111"
"2277","Cluster-30697.0","Cv111"
"2278","Cluster-47679.0","Cv111"
"2279","Cluster-15354.53389","Cv111"
"2280","Cluster-15354.108760","Cv111"
"2281","Cluster-15354.9337","Cv111"
"2282","Cluster-15354.86346","Cv111"
"2283","Cluster-15354.27783","Cv111"
"2284","Cluster-15354.104448","Cv111"
"2285","Cluster-15354.82487","Cv111"
"2286","Cluster-52924.0","Cv111"
"2287","Cluster-15354.99541","Cv111"
"2288","Cluster-15354.44208","Cv111"
"2289","Cluster-15354.94876","Cv111"
"2290","Cluster-15354.123827","Cv111"
"2291","Cluster-15354.47264","Cv111"
"2292","Cluster-15354.70175","Cv111"
"2293","Cluster-15354.82309","Cv111"
"2294","Cluster-15354.150737","Cv111"
"2295","Cluster-15354.81620","Cv111"
"2296","Cluster-15354.51990","Cv111"
"2297","Cluster-15354.68698","Cv111"
"2298","Cluster-15354.63711","Cv111"
"2299","Cluster-15354.102448","Cv111"
"2300","Cluster-15354.66937","Cv111"
"2301","Cluster-15354.101235","Cv111"
"2302","Cluster-15354.106940","Cv111"
"2303","Cluster-15354.99743","Cv111"
"2304","Cluster-15354.53051","Cv111"
"2305","Cluster-15354.129010","Cv111"
"2306","Cluster-15354.35172","Cv111"
"2307","Cluster-15354.78038","Cv111"
"2308","Cluster-15354.76367","Cv111"
"2309","Cluster-15354.112972","Cv111"
"2310","Cluster-15354.94506","Cv111"
"2311","Cluster-25629.0","Cv111"
"2312","Cluster-15354.89199","Cv111"
"2313","Cluster-15354.37055","Cv111"
"2314","Cluster-15354.82317","Cv111"
"2315","Cluster-15354.82105","Cv111"
"2316","Cluster-15354.110546","Cv111"
"2317","Cluster-15354.131694","Cv111"
"2318","Cluster-15354.125820","Cv111"
"2319","Cluster-15354.81426","Cv111"
"2320","Cluster-15354.105156","Cv111"
"2321","Cluster-15354.119044","Cv111"
"2322","Cluster-15354.126482","Cv111"
"2323","Cluster-15354.16972","Cv111"
"2324","Cluster-15354.98322","Cv111"
"2325","Cluster-15354.25622","Cv111"
"2326","Cluster-15354.61103","Cv111"
"2327","Cluster-15354.94750","Cv111"
"2328","Cluster-15354.145363","Cv111"
"2329","Cluster-15354.104735","Cv111"
"2330","Cluster-15354.55216","Cv111"
"2331","Cluster-15354.72361","Cv111"
"2332","Cluster-15354.112617","Cv111"
"2333","Cluster-15354.111356","Cv111"
"2334","Cluster-15354.79045","Cv111"
"2335","Cluster-15354.69128","Cv111"
"2336","Cluster-15354.78815","Cv111"
"2337","Cluster-15354.112971","Cv111"
"2338","Cluster-15354.98889","Cv111"
"2339","Cluster-15354.71591","Cv111"
"2340","Cluster-15354.38155","Cv111"
"2341","Cluster-41598.1","Cv111"
"2342","Cluster-24533.1","Cv111"
"2343","Cluster-15354.69209","Cv111"
"2344","Cluster-15354.82331","Cv111"
"2345","Cluster-15354.81630","Cv111"
"2346","Cluster-15354.43459","Cv111"
"2347","Cluster-15354.104173","Cv111"
"2348","Cluster-15354.105544","Cv111"
"2349","Cluster-15354.65488","Cv111"
"2350","Cluster-15354.74237","Cv111"
"2351","Cluster-15354.89309","Cv111"
"2352","Cluster-15354.84882","Cv111"
"2353","Cluster-15354.90127","Cv111"
"2354","Cluster-15354.3746","Cv111"
"2355","Cluster-15354.116513","Cv111"
"2356","Cluster-15354.113789","Cv111"
"2357","Cluster-15354.60731","Cv111"
"2358","Cluster-15354.71593","Cv111"
"2359","Cluster-15354.75669","Cv111"
"2360","Cluster-15354.50433","Cv111"
"2361","Cluster-15354.114356","Cv111"
"2362","Cluster-15354.26829","Cv111"
"2363","Cluster-15354.124691","Cv111"
"2364","Cluster-15354.22747","Cv111"
"2365","Cluster-15354.127769","Cv111"
"2366","Cluster-15354.69378","Cv111"
"2367","Cluster-15354.130580","Cv111"
"2368","Cluster-15354.89697","Cv111"
"2369","Cluster-15354.36513","Cv111"
"2370","Cluster-15354.90508","Cv111"
"2371","Cluster-15354.131914","Cv111"
"2372","Cluster-15354.86585","Cv111"
"2373","Cluster-33965.1","Cv111"
"2374","Cluster-15354.99409","Cv111"
"2375","Cluster-15354.129570","Cv111"
"2376","Cluster-15354.31377","Cv111"
"2377","Cluster-15354.104855","Cv111"
"2378","Cluster-15354.89263","Cv111"
"2379","Cluster-15354.82311","Cv111"
"2380","Cluster-15354.97601","Cv111"
"2381","Cluster-15354.81516","Cv111"
"2382","Cluster-15354.81435","Cv111"
"2383","Cluster-15354.39963","Cv111"
"2384","Cluster-15354.49506","Cv111"
"2385","Cluster-15354.6928","Cv111"
"2386","Cluster-15354.57958","Cv111"
"2387","Cluster-15354.85632","Cv111"
"2388","Cluster-15354.7165","Cv111"
"2389","Cluster-15354.91364","Cv111"
"2390","Cluster-15354.47145","Cv111"
"2391","Cluster-15354.27892","Cv111"
"2392","Cluster-15354.122843","Cv111"
"2393","Cluster-15354.83142","Cv111"
"2394","Cluster-15354.105606","Cv111"
"2395","Cluster-6811.0","Cv111"
"2396","Cluster-15354.71198","Cv111"
"2397","Cluster-15354.46589","Cv111"
"2398","Cluster-15354.48901","Cv111"
"2399","Cluster-15354.61100","Cv111"
"2400","Cluster-15354.99740","Cv111"
"2401","Cluster-15354.84092","Cv111"
"2402","Cluster-44147.0","Cv111"
"2403","Cluster-15354.104242","Cv111"
"2404","Cluster-15354.113797","Cv111"
"2405","Cluster-15354.50842","Cv111"
"2406","Cluster-15354.64803","Cv111"
"2407","Cluster-15354.45244","Cv111"
"2408","Cluster-15354.75151","Cv111"
"2409","Cluster-15354.45591","Cv111"
"2410","Cluster-15354.101070","Cv111"
"2411","Cluster-15354.121490","Cv111"
"2412","Cluster-15354.77617","Cv111"
"2413","Cluster-15354.8530","Cv111"
"2414","Cluster-15354.134350","Cv111"
"2415","Cluster-15354.43078","Cv111"
"2416","Cluster-15354.77501","Cv111"
"2417","Cluster-15354.102272","Cv111"
"2418","Cluster-15354.93116","Cv111"
"2419","Cluster-15354.66312","Cv111"
"2420","Cluster-15354.95530","Cv111"
"2421","Cluster-15354.97611","Cv111"
"2422","Cluster-15354.92869","Cv111"
"2423","Cluster-15354.133526","Cv111"
"2424","Cluster-15354.82402","Cv111"
"2425","Cluster-15354.87075","Cv111"
"2426","Cluster-15354.78560","Cv111"
"2427","Cluster-15354.91784","Cv111"
"2428","Cluster-15354.104197","Cv111"
"2429","Cluster-42367.3","Cv111"
"2430","Cluster-15354.5770","Cv111"
"2431","Cluster-15354.97008","Cv111"
"2432","Cluster-15354.102368","Cv111"
"2433","Cluster-15354.44819","Cv111"
"2434","Cluster-15354.71125","Cv111"
"2435","Cluster-15354.13469","Cv111"
"2436","Cluster-15354.57763","Cv111"
"2437","Cluster-15354.103977","Cv111"
"2438","Cluster-15354.143144","Cv111"
"2439","Cluster-15354.107837","Cv111"
"2440","Cluster-15354.65790","Cv111"
"2441","Cluster-15354.43009","Cv111"
"2442","Cluster-15354.43631","Cv111"
"2443","Cluster-15354.74477","Cv111"
"2444","Cluster-15354.70979","Cv111"
"2445","Cluster-15354.88442","Cv111"
"2446","Cluster-15354.103892","Cv111"
"2447","Cluster-15354.127358","Cv111"
"2448","Cluster-15354.109773","Cv111"
"2449","Cluster-15354.99108","Cv111"
"2450","Cluster-15354.84801","Cv111"
"2451","Cluster-15354.75840","Cv111"
"2452","Cluster-15354.55579","Cv111"
"2453","Cluster-15354.84877","Cv111"
"2454","Cluster-15354.76691","Cv111"
"2455","Cluster-15354.42735","Cv111"
"2456","Cluster-3827.0","Cv111"
"2457","Cluster-15354.69674","Cv111"
"2458","Cluster-15354.157","Cv111"
"2459","Cluster-43127.0","Cv111"
"2460","Cluster-15354.130808","Cv111"
"2461","Cluster-15354.126604","Cv111"
"2462","Cluster-15354.112973","Cv111"
"2463","Cluster-15354.135436","Cv111"
"2464","Cluster-15354.128549","Cv111"
"2465","Cluster-15354.70532","Cv111"
"2466","Cluster-15354.82185","Cv111"
"2467","Cluster-15354.46581","Cv111"
"2468","Cluster-15354.101243","Cv111"
"2469","Cluster-15354.83961","Cv111"
"2470","Cluster-15354.97121","Cv111"
"2471","Cluster-15354.88332","Cv111"
"2472","Cluster-15354.80892","Cv111"
"2473","Cluster-15354.28217","Cv111"
"2474","Cluster-15354.128774","Cv111"
"2475","Cluster-15354.78088","Cv111"
"2476","Cluster-15354.78607","Cv111"
"2477","Cluster-15354.51414","Cv111"
"2478","Cluster-15354.148169","Cv111"
"2479","Cluster-15354.125545","Cv111"
"2480","Cluster-15354.77602","Cv111"
"2481","Cluster-15354.99774","Cv111"
"2482","Cluster-15354.83515","Cv111"
"2483","Cluster-15354.87516","Cv111"
"2484","Cluster-15354.100306","Cv111"
"2485","Cluster-15354.87776","Cv111"
"2486","Cluster-15354.150132","Cv111"
"2487","Cluster-15354.68163","Cv111"
"2488","Cluster-15354.89303","Cv111"
"2489","Cluster-15354.81935","Cv111"
"2490","Cluster-15354.69352","Cv111"
"2491","Cluster-15354.108597","Cv111"
"2492","Cluster-15354.95944","Cv111"
"2493","Cluster-15354.19919","Cv111"
"2494","Cluster-15354.10988","Cv111"
"2495","Cluster-15354.125069","Cv111"
"2496","Cluster-15354.49088","Cv111"
"2497","Cluster-15354.89271","Cv111"
"2498","Cluster-15354.32438","Cv111"
"2499","Cluster-15354.125250","Cv111"
"2500","Cluster-15354.147333","Cv111"
"2501","Cluster-15354.127794","Cv111"
"2502","Cluster-15354.82831","Cv111"
"2503","Cluster-15354.73060","Cv111"
"2504","Cluster-15354.75536","Cv111"
"2505","Cluster-15354.74664","Cv111"
"2506","Cluster-15354.58076","Cv111"
"2507","Cluster-15354.89394","Cv111"
"2508","Cluster-15354.135245","Cv111"
"2509","Cluster-15354.95038","Cv111"
"2510","Cluster-15354.47671","Cv111"
"2511","Cluster-15354.73368","Cv111"
"2512","Cluster-15354.78964","Cv111"
"2513","Cluster-15354.76674","Cv111"
"2514","Cluster-15354.114646","Cv111"
"2515","Cluster-15354.72256","Cv111"
"2516","Cluster-15354.101504","Cv111"
"2517","Cluster-15354.16868","Cv111"
"2518","Cluster-15354.76182","Cv111"
"2519","Cluster-15354.144246","Cv111"
"2520","Cluster-15354.537","Cv111"
"2521","Cluster-15354.68517","Cv111"
"2522","Cluster-15354.107839","Cv111"
"2523","Cluster-15354.58736","Cv111"
"2524","Cluster-15354.58458","Cv111"
"2525","Cluster-15354.112478","Cv111"
"2526","Cluster-15354.81290","Cv111"
"2527","Cluster-15354.70938","Cv111"
"2528","Cluster-15354.61105","Cv111"
"2529","Cluster-15354.110878","Cv111"
"2530","Cluster-15354.90608","Cv111"
"2531","Cluster-15354.83631","Cv111"
"2532","Cluster-15354.89196","Cv111"
"2533","Cluster-15354.28512","Cv111"
"2534","Cluster-15354.82310","Cv111"
"2535","Cluster-15354.85093","Cv111"
"2536","Cluster-15354.141251","Cv111"
"2537","Cluster-15354.144854","Cv111"
"2538","Cluster-24662.0","Cv111"
"2539","Cluster-21582.4","Cv111"
"2540","Cluster-39042.0","Cv111"
"2541","Cluster-27799.0","Cv111"
"2542","Cluster-15354.90112","Cv111"
"2543","Cluster-15354.9015","Cv111"
"2544","Cluster-15354.111733","Cv111"
"2545","Cluster-15354.145487","Cv111"
"2546","Cluster-15354.99749","Cv111"
"2547","Cluster-15354.85222","Cv111"
"2548","Cluster-15354.85937","Cv111"
"2549","Cluster-51475.0","Cv111"
"2550","Cluster-15354.134151","Cv111"
"2551","Cluster-15354.97608","Cv111"
"2552","Cluster-15354.37266","Cv111"
"2553","Cluster-15354.38429","Cv111"
"2554","Cluster-15354.82687","Cv111"
"2555","Cluster-42367.2","Cv111"
"2556","Cluster-15354.27290","Cv111"
"2557","Cluster-15354.121596","Cv111"
"2558","Cluster-15354.110731","Cv111"
"2559","Cluster-15354.77330","Cv111"
"2560","Cluster-15354.41405","Cv111"
"2561","Cluster-15354.143060","Cv111"
"2562","Cluster-15354.128655","Cv111"
"2563","Cluster-15354.77817","Cv111"
"2564","Cluster-15354.145366","Cv111"
"2565","Cluster-15354.25573","Cv111"
"2566","Cluster-15354.30776","Cv111"
"2567","Cluster-15354.94802","Cv111"
"2568","Cluster-15354.74503","Cv111"
"2569","Cluster-15354.74004","Cv111"
"2570","Cluster-15354.106044","Cv111"
"2571","Cluster-15354.92943","Cv111"
"2572","Cluster-15354.129408","Cv111"
"2573","Cluster-15354.83029","Cv111"
"2574","Cluster-15354.77834","Cv111"
"2575","Cluster-15354.101915","Cv111"
"2576","Cluster-15354.77836","Cv111"
"2577","Cluster-15354.129108","Cv111"
"2578","Cluster-15354.89272","Cv111"
"2579","Cluster-15354.76455","Cv111"
"2580","Cluster-15354.15824","Cv111"
"2581","Cluster-15354.55215","Cv111"
"2582","Cluster-7594.0","Cv111"
"2583","Cluster-15354.38034","Cv111"
"2584","Cluster-15354.51991","Cv111"
"2585","Cluster-15354.38428","Cv111"
"2586","Cluster-15354.92830","Cv111"
"2587","Cluster-15354.102267","Cv111"
"2588","Cluster-15354.67954","Cv111"
"2589","Cluster-15354.86126","Cv111"
"2590","Cluster-15354.101807","Cv111"
"2591","Cluster-34175.0","Cv111"
"2592","Cluster-15354.125196","Cv111"
"2593","Cluster-15354.49505","Cv111"
"2594","Cluster-15354.40926","Cv111"
"2595","Cluster-15354.24854","Cv111"
"2596","Cluster-15354.93113","Cv111"
"2597","Cluster-15354.126810","Cv111"
"2598","Cluster-15354.146712","Cv111"
"2599","Cluster-15354.82365","Cv111"
"2600","Cluster-15354.28795","Cv111"
"2601","Cluster-15354.76685","Cv111"
"2602","Cluster-15354.75701","Cv111"
"2603","Cluster-15354.82467","Cv111"
"2604","Cluster-15354.64329","Cv111"
"2605","Cluster-15354.34584","Cv111"
"2606","Cluster-15354.85861","Cv111"
"2607","Cluster-15354.123376","Cv111"
"2608","Cluster-15354.22463","Cv111"
"2609","Cluster-15354.147784","Cv111"
"2610","Cluster-15354.60928","Cv111"
"2611","Cluster-15354.92273","Cv111"
"2612","Cluster-15354.86854","Cv111"
"2613","Cluster-15354.75985","Cv111"
"2614","Cluster-15354.83141","Cv111"
"2615","Cluster-15354.54714","Cv111"
"2616","Cluster-15354.23044","Cv111"
"2617","Cluster-15354.34288","Cv111"
"2618","Cluster-15354.125574","Cv111"
"2619","Cluster-15354.117024","Cv111"
"2620","Cluster-15354.101351","Cv111"
"2621","Cluster-15354.73280","Cv111"
"2622","Cluster-15354.77031","Cv111"
"2623","Cluster-50708.0","Cv111"
"2624","Cluster-15354.83269","Cv111"
"2625","Cluster-15354.121220","Cv111"
"2626","Cluster-15354.82500","Cv111"
"2627","Cluster-15354.52922","Cv111"
"2628","Cluster-15354.104176","Cv111"
"2629","Cluster-15354.108856","Cv111"
"2630","Cluster-15354.61278","Cv111"
"2631","Cluster-15354.17402","Cv111"
"2632","Cluster-15354.93541","Cv111"
"2633","Cluster-15354.139855","Cv111"
"2634","Cluster-15354.62200","Cv111"
"2635","Cluster-15354.128323","Cv111"
"2636","Cluster-15354.19678","Cv111"
"2637","Cluster-15354.52914","Cv111"
"2638","Cluster-15354.77830","Cv111"
"2639","Cluster-15354.83140","Cv111"
"2640","Cluster-15354.36519","Cv111"
"2641","Cluster-15354.48504","Cv111"
"2642","Cluster-15354.93965","Cv111"
"2643","Cluster-15354.73006","Cv111"
"2644","Cluster-15354.149322","Cv111"
"2645","Cluster-15354.93907","Cv111"
"2646","Cluster-15354.122844","Cv111"
"2647","Cluster-15354.87120","Cv111"
"2648","Cluster-15354.63581","Cv111"
"2649","Cluster-15354.52152","Cv111"
"2650","Cluster-15354.82320","Cv111"
"2651","Cluster-15354.32579","Cv111"
"2652","Cluster-15354.93591","Cv111"
"2653","Cluster-15354.98300","Cv111"
"2654","Cluster-15354.71124","Cv111"
"2655","Cluster-15354.38394","Cv111"
"2656","Cluster-15354.37521","Cv111"
"2657","Cluster-15354.50056","Cv111"
"2658","Cluster-15354.39547","Cv111"
"2659","Cluster-52876.0","Cv111"
"2660","Cluster-15354.58899","Cv111"
"2661","Cluster-15354.91767","Cv111"
"2662","Cluster-15354.68034","Cv111"
"2663","Cluster-15354.82780","Cv111"
"2664","Cluster-15354.80741","Cv111"
"2665","Cluster-15354.81888","Cv111"
"2666","Cluster-15354.93701","Cv111"
"2667","Cluster-15354.102359","Cv111"
"2668","Cluster-15354.36518","Cv111"
"2669","Cluster-15354.83277","Cv111"
"2670","Cluster-15354.128315","Cv111"
"2671","Cluster-15354.84841","Cv111"
"2672","Cluster-15354.47804","Cv111"
"2673","Cluster-15354.125916","Cv111"
"2674","Cluster-15354.150048","Cv111"
"2675","Cluster-15354.3238","Cv111"
"2676","Cluster-15354.7744","Cv111"
"2677","Cluster-15354.42796","Cv111"
"2678","Cluster-15354.83181","Cv111"
"2679","Cluster-15354.150784","Cv111"
"2680","Cluster-15354.37026","Cv111"
"2681","Cluster-15354.104525","Cv111"
"2682","Cluster-15354.85548","Cv111"
"2683","Cluster-15354.57856","Cv111"
"2684","Cluster-15354.76936","Cv111"
"2685","Cluster-15354.38442","Cv111"
"2686","Cluster-15354.120256","Cv111"
"2687","Cluster-15354.66044","Cv111"
"2688","Cluster-15354.73572","Cv111"
"2689","Cluster-15354.26780","Cv111"
"2690","Cluster-15354.43630","Cv111"
"2691","Cluster-15354.126694","Cv111"
"2692","Cluster-15354.80270","Cv111"
"2693","Cluster-27788.0","Cv111"
"2694","Cluster-33557.0","Cv111"
"2695","Cluster-34980.0","Cv111"
"2696","Cluster-15354.116284","Cv111"
"2697","Cluster-15354.89305","Cv111"
"2698","Cluster-41339.5","Cv111"
"2699","Cluster-15354.39386","Cv111"
"2700","Cluster-15354.48157","Cv111"
"2701","Cluster-15354.92179","Cv111"
"2702","Cluster-15354.130093","Cv111"
"2703","Cluster-15354.91252","Cv111"
"2704","Cluster-15354.80644","Cv111"
"2705","Cluster-15354.90604","Cv111"
"2706","Cluster-15354.52333","Cv111"
"2707","Cluster-15354.114568","Cv111"
"2708","Cluster-15354.54847","Cv111"
"2709","Cluster-15354.124987","Cv111"
"2710","Cluster-15354.92191","Cv111"
"2711","Cluster-15354.64140","Cv111"
"2712","Cluster-15354.77736","Cv111"
"2713","Cluster-15354.78968","Cv111"
