PGSC0003DMG400032226,GO:0051179
PGSC0003DMG400032249,GO:0044765
PGSC0003DMG400032269,GO:0044237
PGSC0003DMG400032506,GO:0008152
PGSC0003DMG400032557,GO:0019941
PGSC0003DMG400032820,GO:0008150
PGSC0003DMG400033043,GO:0006950
PGSC0003DMG400033079,GO:0070271
PGSC0003DMG400033126,GO:0044283
PGSC0003DMG400033143,GO:0006518
PGSC0003DMG400033341,GO:0043603
PGSC0003DMG400033650,GO:0055114
PGSC0003DMG400033681,GO:0009987
PGSC0003DMG400033683,GO:0009174
PGSC0003DMG400033876,GO:0008150
PGSC0003DMG400034293,GO:1901360
PGSC0003DMG400034307,GO:0071229
PGSC0003DMG400035337,GO:0044260
PGSC0003DMG400043373,GO:0009117
PGSC0003DMG400043507,GO:0070838
PGSC0003DMG400046676,GO:0007031
PGSC0003DMG400046804,GO:0051234
PGSC0003DMG400047346,GO:0008152
PGSC0003DMG401000057,GO:0009987
PGSC0003DMG401000527,GO:0036211
PGSC0003DMG401001731,GO:0008150
PGSC0003DMG401002121,GO:0043603
PGSC0003DMG401005881,GO:0008152
PGSC0003DMG401005911,GO:0019538
PGSC0003DMG401006826,GO:0044237
PGSC0003DMG401007970,GO:0006793
PGSC0003DMG401009161,GO:0019538
PGSC0003DMG401009929,GO:0044260
PGSC0003DMG401011372,GO:0006767
PGSC0003DMG401011539,GO:0019637
PGSC0003DMG401011946,GO:0010026
PGSC0003DMG401011998,GO:0051234
PGSC0003DMG401012873,GO:0016197
PGSC0003DMG401013876,GO:0016310
PGSC0003DMG401014059,GO:0008150
PGSC0003DMG401014160,GO:0008152
PGSC0003DMG401014796,GO:0006650
PGSC0003DMG401015009,GO:0036211
PGSC0003DMG401015175,GO:0060255
PGSC0003DMG401015455,GO:0006812
PGSC0003DMG401015682,GO:0065007
PGSC0003DMG401015901,GO:0048285
PGSC0003DMG401017590,GO:0032774
PGSC0003DMG401018450,GO:0044267
PGSC0003DMG401019681,GO:0071704
PGSC0003DMG401020784,GO:0031323
PGSC0003DMG401021124,GO:0010468
PGSC0003DMG401021462,GO:0019752
PGSC0003DMG401021514,GO:0009987
PGSC0003DMG401022191,GO:0051641
PGSC0003DMG401022603,GO:0006952
PGSC0003DMG401024252,GO:0044249
PGSC0003DMG401025397,GO:0008150
PGSC0003DMG401025624,GO:0044238
PGSC0003DMG401025807,GO:0006091
PGSC0003DMG401025960,GO:0044238
PGSC0003DMG401026149,GO:0019538
PGSC0003DMG401026984,GO:0006351
PGSC0003DMG401027007,GO:0043170
PGSC0003DMG401028515,GO:0042592
PGSC0003DMG401028661,GO:0019637
PGSC0003DMG401028784,GO:0019538
PGSC0003DMG401030679,GO:0010876
PGSC0003DMG401030700,GO:0050789
PGSC0003DMG401032194,GO:0044267
PGSC0003DMG402000567,GO:0044763
PGSC0003DMG402002771,GO:0008150
PGSC0003DMG402003297,GO:0006810
PGSC0003DMG402003745,GO:0044238
PGSC0003DMG402007970,GO:0003006
PGSC0003DMG402008032,GO:0044260
PGSC0003DMG402008350,GO:0010467
PGSC0003DMG402011162,GO:0044249
PGSC0003DMG402011297,GO:0023052
PGSC0003DMG402011782,GO:0072525
PGSC0003DMG402015759,GO:0006412
PGSC0003DMG402017902,GO:0006811
PGSC0003DMG402018380,GO:0050896
PGSC0003DMG402020509,GO:0009056
PGSC0003DMG402021193,GO:0006396
PGSC0003DMG402021564,GO:1901361
PGSC0003DMG402021921,GO:0071704
PGSC0003DMG402022167,GO:0000271
PGSC0003DMG402022752,GO:1902578
PGSC0003DMG402023841,GO:0008152
PGSC0003DMG402024348,GO:0005975
PGSC0003DMG402030531,GO:0036211
PGSC0003DMG402031287,GO:0016043
PGSC0003DMG403005911,GO:0043603
PGSC0003DMG403016183,GO:0032446
Novel00009,GO:0032509
Novel00024,GO:0023052
Novel00044,GO:0008150
Novel00135,GO:0044281
Novel00184,GO:0071704
Novel00284,GO:1902578
Novel00322,GO:0006518
Novel00326,GO:0065003
Novel00335,GO:0044237
Novel00371,GO:0009056
Novel00415,GO:1901362
Novel00447,GO:0006468
Novel00488,GO:1901360
Novel00551,GO:0007264
Novel00661,GO:0006818
Novel00702,GO:0044710
Novel00707,GO:0051252
Novel00790,GO:0043436
Novel00819,GO:0050789
Novel00827,GO:0016070
Novel00845,GO:0044700
Novel00857,GO:0071840
Novel00924,GO:0031326
Novel00943,GO:0006139
Novel01003,GO:0006811
Novel01041,GO:0006813
Novel01060,GO:0034220
Novel01122,GO:1901362
Novel01223,GO:0044260
Novel01300,GO:1901566
Novel01306,GO:0044710
Novel01403,GO:0009987
Novel01462,GO:0044267
Novel01500,GO:0050896
Novel01535,GO:0044238
Novel01627,GO:0008150
Novel01629,GO:1902578
Novel01640,GO:0006796
Novel01727,GO:0010556
Novel01751,GO:0044249
Novel01774,GO:0044249
Novel01790,GO:1902578
Novel01816,GO:0008150
Novel01880,GO:0044765
Novel01882,GO:0050896
Novel01919,GO:0008152
Novel01922,GO:0006139
Novel01974,GO:0044699
Novel01983,GO:0006974
Novel02052,GO:0008150
Novel02053,GO:0007010
Novel02065,GO:0006281
Novel02363,GO:0006139
Novel02365,GO:0044699
Novel02438,GO:0009987
Novel02466,GO:0044267
Novel02616,GO:0016070
Novel02678,GO:0071702
Novel02679,GO:0008150
Novel02698,GO:0009889
Novel02774,GO:0051649
Novel02908,GO:0098754
Novel02934,GO:0070727
Novel02947,GO:0005975
Novel03005,GO:0006807
Novel03028,GO:0044267
Novel03041,GO:0044249
Novel03046,GO:0006694
Novel03176,GO:0030244
Novel03249,GO:0065007
Novel03269,GO:0006468
Novel03306,GO:0008150
Novel03362,GO:0008152
Novel03424,GO:0034641
Novel03458,GO:0044237
PGSC0003DMG400000067,GO:0009628
PGSC0003DMG400000086,GO:0044260
PGSC0003DMG400000128,GO:0043170
PGSC0003DMG400000132,GO:0006139
PGSC0003DMG400000138,GO:0006725
PGSC0003DMG400000193,GO:0046394
PGSC0003DMG400000211,GO:0051171
PGSC0003DMG400000246,GO:0044711
PGSC0003DMG400000279,GO:1901576
PGSC0003DMG400000286,GO:0008150
PGSC0003DMG400000345,GO:0019538
PGSC0003DMG400000484,GO:0015717
PGSC0003DMG400000491,GO:0044802
PGSC0003DMG400000505,GO:0008152
PGSC0003DMG400000537,GO:0019693
PGSC0003DMG400000545,GO:0098754
PGSC0003DMG400000555,GO:0019219
PGSC0003DMG400000584,GO:0051716
PGSC0003DMG400000597,GO:0090351
PGSC0003DMG400000600,GO:0010033
PGSC0003DMG400000639,GO:0006631
PGSC0003DMG400000721,GO:0051171
PGSC0003DMG400000735,GO:0044249
PGSC0003DMG400000811,GO:0008152
PGSC0003DMG400000828,GO:0019438
PGSC0003DMG400000872,GO:0019538
PGSC0003DMG400000965,GO:0044260
PGSC0003DMG400001082,GO:0015672
PGSC0003DMG400001126,GO:1901360
PGSC0003DMG400001371,GO:0016043
PGSC0003DMG400001410,GO:0065008
PGSC0003DMG400001422,GO:0044271
PGSC0003DMG400001434,GO:0034654
PGSC0003DMG400001444,GO:0045229
PGSC0003DMG400001452,GO:1901360
PGSC0003DMG400001513,GO:0043603
PGSC0003DMG400001528,GO:1901575
PGSC0003DMG400001529,GO:0044237
PGSC0003DMG400001551,GO:0006725
PGSC0003DMG400001570,GO:0042744
PGSC0003DMG400001590,GO:0060255
PGSC0003DMG400001591,GO:0006807
PGSC0003DMG400001617,GO:0009908
PGSC0003DMG400001627,GO:0044699
PGSC0003DMG400001630,GO:0043170
PGSC0003DMG400001659,GO:0071704
PGSC0003DMG400001690,GO:0008150
PGSC0003DMG400001759,GO:0008150
PGSC0003DMG400001772,GO:0051171
PGSC0003DMG400001808,GO:1902582
PGSC0003DMG400001853,GO:0006468
PGSC0003DMG400002045,GO:0016310
PGSC0003DMG400002049,GO:0000038
PGSC0003DMG400002144,GO:0006355
PGSC0003DMG400002151,GO:0030001
PGSC0003DMG400002153,GO:0044267
PGSC0003DMG400002156,GO:0008150
PGSC0003DMG400002204,GO:0009914
PGSC0003DMG400002392,GO:0010033
PGSC0003DMG400002426,GO:0007165
PGSC0003DMG400002452,GO:0044237
PGSC0003DMG400002473,GO:0043436
PGSC0003DMG400002487,GO:0009814
PGSC0003DMG400002534,GO:0046907
PGSC0003DMG400002541,GO:1901576
PGSC0003DMG400002597,GO:0044260
PGSC0003DMG400002694,GO:0090304
PGSC0003DMG400002762,GO:0055080
PGSC0003DMG400002819,GO:0043043
PGSC0003DMG400002835,GO:0009059
PGSC0003DMG400002890,GO:0009605
PGSC0003DMG400003056,GO:0043086
PGSC0003DMG400003123,GO:1901575
PGSC0003DMG400003155,GO:0045229
PGSC0003DMG400003213,GO:0006793
PGSC0003DMG400003291,GO:0043603
PGSC0003DMG400003368,GO:0044260
PGSC0003DMG400003522,GO:0019318
PGSC0003DMG400003527,GO:0006950
PGSC0003DMG400003562,GO:1902589
PGSC0003DMG400003593,GO:0044237
PGSC0003DMG400003700,GO:0050794
PGSC0003DMG400003722,GO:0050896
PGSC0003DMG400003726,GO:0009058
PGSC0003DMG400003766,GO:0009987
PGSC0003DMG400003774,GO:0071704
PGSC0003DMG400003779,GO:0030488
PGSC0003DMG400003826,GO:0034641
PGSC0003DMG400003865,GO:0044237
PGSC0003DMG400003932,GO:0046483
PGSC0003DMG400004036,GO:0019538
PGSC0003DMG400004037,GO:0009987
PGSC0003DMG400004082,GO:0009058
PGSC0003DMG400004124,GO:0044260
PGSC0003DMG400004170,GO:1901564
PGSC0003DMG400004299,GO:0008152
PGSC0003DMG400004306,GO:0010556
PGSC0003DMG400004363,GO:0006793
PGSC0003DMG400004422,GO:0015988
PGSC0003DMG400004593,GO:1901575
PGSC0003DMG400004601,GO:0006793
PGSC0003DMG400004605,GO:0043603
PGSC0003DMG400004630,GO:0044237
PGSC0003DMG400004643,GO:0044267
PGSC0003DMG400004684,GO:0009987
PGSC0003DMG400004686,GO:0044249
PGSC0003DMG400004735,GO:0050790
PGSC0003DMG400004838,GO:0009059
PGSC0003DMG400004851,GO:1901564
PGSC0003DMG400004923,GO:1901615
PGSC0003DMG400005097,GO:0098754
PGSC0003DMG400005192,GO:0034645
PGSC0003DMG400005199,GO:0034645
PGSC0003DMG400005372,GO:0015979
PGSC0003DMG400005456,GO:0044260
PGSC0003DMG400005612,GO:0006811
PGSC0003DMG400005628,GO:0006950
PGSC0003DMG400005642,GO:1901564
PGSC0003DMG400005661,GO:0044763
PGSC0003DMG400005713,GO:0006835
PGSC0003DMG400005723,GO:0044237
PGSC0003DMG400005760,GO:1902582
PGSC0003DMG400005837,GO:1903506
PGSC0003DMG400005862,GO:0044271
PGSC0003DMG400005871,GO:0044237
PGSC0003DMG400005975,GO:0008152
PGSC0003DMG400006003,GO:0007165
PGSC0003DMG400006078,GO:0050794
PGSC0003DMG400006122,GO:0060255
PGSC0003DMG400006184,GO:0044265
PGSC0003DMG400006185,GO:0009056
PGSC0003DMG400006211,GO:0050794
PGSC0003DMG400006351,GO:0044267
PGSC0003DMG400006381,GO:0055114
PGSC0003DMG400006450,GO:0006790
PGSC0003DMG400006569,GO:0010118
PGSC0003DMG400006610,GO:0016310
PGSC0003DMG400006640,GO:0016567
PGSC0003DMG400006814,GO:0008152
PGSC0003DMG400006991,GO:0006518
PGSC0003DMG400006993,GO:0072593
PGSC0003DMG400007054,GO:0031323
PGSC0003DMG400007058,GO:0044267
PGSC0003DMG400007081,GO:0044711
PGSC0003DMG400007119,GO:0008152
PGSC0003DMG400007121,GO:0043412
PGSC0003DMG400007188,GO:0051171
PGSC0003DMG400007306,GO:0016043
PGSC0003DMG400007309,GO:0055114
PGSC0003DMG400007336,GO:0034641
PGSC0003DMG400007410,GO:0043170
PGSC0003DMG400007429,GO:0044260
PGSC0003DMG400007458,GO:0031323
PGSC0003DMG400007467,GO:0044238
PGSC0003DMG400007597,GO:0044699
PGSC0003DMG400007599,GO:0019538
PGSC0003DMG400007603,GO:0031326
PGSC0003DMG400007683,GO:0034220
PGSC0003DMG400007707,GO:1901576
PGSC0003DMG400007717,GO:0044763
PGSC0003DMG400007787,GO:0044238
PGSC0003DMG400007797,GO:0071704
PGSC0003DMG400007830,GO:1901576
PGSC0003DMG400007855,GO:0006518
PGSC0003DMG400008011,GO:0009987
PGSC0003DMG400008026,GO:0009628
PGSC0003DMG400008049,GO:0050789
PGSC0003DMG400008079,GO:0008152
PGSC0003DMG400008223,GO:0051252
PGSC0003DMG400008256,GO:1901564
PGSC0003DMG400008270,GO:0051179
PGSC0003DMG400008285,GO:0043170
PGSC0003DMG400008296,GO:0006811
PGSC0003DMG400008351,GO:1901576
PGSC0003DMG400008366,GO:0010467
PGSC0003DMG400008404,GO:0008150
PGSC0003DMG400008419,GO:0006468
PGSC0003DMG400008513,GO:0009059
PGSC0003DMG400008545,GO:0006796
PGSC0003DMG400008551,GO:0044283
PGSC0003DMG400008553,GO:0071840
PGSC0003DMG400008564,GO:0018298
PGSC0003DMG400008591,GO:0006807
PGSC0003DMG400008673,GO:0008152
PGSC0003DMG400008677,GO:0051171
PGSC0003DMG400008754,GO:0044260
PGSC0003DMG400008796,GO:0009056
PGSC0003DMG400008855,GO:0019222
PGSC0003DMG400008865,GO:0043170
PGSC0003DMG400008927,GO:0044767
PGSC0003DMG400008936,GO:1901362
PGSC0003DMG400009061,GO:0044281
PGSC0003DMG400009072,GO:0044085
PGSC0003DMG400009105,GO:0009408
PGSC0003DMG400009147,GO:0032502
PGSC0003DMG400009181,GO:0008150
PGSC0003DMG400009213,GO:0051234
PGSC0003DMG400009264,GO:0043170
PGSC0003DMG400009277,GO:0015672
PGSC0003DMG400009472,GO:0046034
PGSC0003DMG400009500,GO:0043412
PGSC0003DMG400009588,GO:0019538
PGSC0003DMG400009887,GO:0019637
PGSC0003DMG400009909,GO:0010467
PGSC0003DMG400009923,GO:0008150
PGSC0003DMG400009985,GO:0043170
PGSC0003DMG400009992,GO:0044710
PGSC0003DMG400010065,GO:0044267
PGSC0003DMG400010067,GO:0007275
PGSC0003DMG400010092,GO:1901360
PGSC0003DMG400010119,GO:0043170
PGSC0003DMG400010131,GO:0065009
PGSC0003DMG400010149,GO:0044238
PGSC0003DMG400010166,GO:0044763
PGSC0003DMG400010291,GO:0009059
PGSC0003DMG400010362,GO:0050789
PGSC0003DMG400010369,GO:0044763
PGSC0003DMG400010437,GO:0008150
PGSC0003DMG400010450,GO:0006396
PGSC0003DMG400010465,GO:0098754
PGSC0003DMG400010477,GO:0044249
PGSC0003DMG400010485,GO:0006753
PGSC0003DMG400010637,GO:0044710
PGSC0003DMG400010661,GO:0008150
PGSC0003DMG400010802,GO:0051156
PGSC0003DMG400010819,GO:1901576
PGSC0003DMG400010840,GO:0048367
PGSC0003DMG400010853,GO:0048608
PGSC0003DMG400010870,GO:0008150
PGSC0003DMG400010987,GO:0006351
PGSC0003DMG400011048,GO:0010468
PGSC0003DMG400011135,GO:0043467
PGSC0003DMG400011251,GO:0044706
PGSC0003DMG400011272,GO:0070646
PGSC0003DMG400011277,GO:0070271
PGSC0003DMG400011294,GO:0032774
PGSC0003DMG400011319,GO:0044249
PGSC0003DMG400011321,GO:0044237
PGSC0003DMG400011397,GO:0044767
PGSC0003DMG400011406,GO:0065008
PGSC0003DMG400011451,GO:0098655
PGSC0003DMG400011502,GO:0006464
PGSC0003DMG400011531,GO:0006518
PGSC0003DMG400011702,GO:0044260
PGSC0003DMG400011729,GO:0051176
PGSC0003DMG400011741,GO:0019538
PGSC0003DMG400011752,GO:0044710
PGSC0003DMG400011792,GO:0016310
PGSC0003DMG400011840,GO:0006518
PGSC0003DMG400011949,GO:0051234
PGSC0003DMG400011951,GO:0051234
PGSC0003DMG400011953,GO:0051234
PGSC0003DMG400011974,GO:0009605
PGSC0003DMG400012012,GO:0009123
PGSC0003DMG400012017,GO:0019222
PGSC0003DMG400012101,GO:1901576
PGSC0003DMG400012109,GO:0033036
PGSC0003DMG400012163,GO:0006796
PGSC0003DMG400012202,GO:0006629
PGSC0003DMG400012205,GO:0006520
PGSC0003DMG400012210,GO:0044271
PGSC0003DMG400012235,GO:0006073
PGSC0003DMG400012242,GO:0050896
PGSC0003DMG400012261,GO:0044237
PGSC0003DMG400012263,GO:0051179
PGSC0003DMG400012307,GO:0009987
PGSC0003DMG400012481,GO:0071702
PGSC0003DMG400012501,GO:0005975
PGSC0003DMG400012522,GO:0008610
PGSC0003DMG400012543,GO:0006814
PGSC0003DMG400012581,GO:0006796
PGSC0003DMG400012607,GO:0044237
PGSC0003DMG400012635,GO:0009101
PGSC0003DMG400012640,GO:0005976
PGSC0003DMG400012653,GO:0010556
PGSC0003DMG400012685,GO:0009987
PGSC0003DMG400012696,GO:0008150
PGSC0003DMG400012712,GO:1901136
PGSC0003DMG400012762,GO:0044699
PGSC0003DMG400012763,GO:0044699
PGSC0003DMG400012891,GO:0000003
PGSC0003DMG400012951,GO:0050896
PGSC0003DMG400012971,GO:0009926
PGSC0003DMG400013022,GO:0098662
PGSC0003DMG400013035,GO:0044238
PGSC0003DMG400013098,GO:0007154
PGSC0003DMG400013270,GO:0043604
PGSC0003DMG400013297,GO:0051234
PGSC0003DMG400013301,GO:0050789
PGSC0003DMG400013417,GO:0044260
PGSC0003DMG400013457,GO:0034613
PGSC0003DMG400013638,GO:0000305
PGSC0003DMG400013695,GO:2001141
PGSC0003DMG400013885,GO:0000003
PGSC0003DMG400013886,GO:0008037
PGSC0003DMG400013887,GO:0006796
PGSC0003DMG400013989,GO:0010648
PGSC0003DMG400014093,GO:0009813
PGSC0003DMG400014137,GO:0090304
PGSC0003DMG400014225,GO:0050789
PGSC0003DMG400014239,GO:0006518
PGSC0003DMG400014266,GO:0043170
PGSC0003DMG400014267,GO:0008150
PGSC0003DMG400014293,GO:0009737
PGSC0003DMG400014316,GO:0065007
PGSC0003DMG400014372,GO:0009199
PGSC0003DMG400014381,GO:0009059
PGSC0003DMG400014391,GO:0001101
PGSC0003DMG400014417,GO:0006351
PGSC0003DMG400014459,GO:0044255
PGSC0003DMG400014486,GO:0044260
PGSC0003DMG400014549,GO:1901576
PGSC0003DMG400014643,GO:0044237
PGSC0003DMG400014695,GO:0006518
PGSC0003DMG400014700,GO:0034641
PGSC0003DMG400014795,GO:0044249
PGSC0003DMG400014800,GO:0071704
PGSC0003DMG400014855,GO:0006412
PGSC0003DMG400014863,GO:0044237
PGSC0003DMG400014875,GO:0006793
PGSC0003DMG400015006,GO:0051234
PGSC0003DMG400015153,GO:0042430
PGSC0003DMG400015157,GO:0006796
PGSC0003DMG400015169,GO:0044255
PGSC0003DMG400015194,GO:0044281
PGSC0003DMG400015229,GO:0060255
PGSC0003DMG400015230,GO:0043170
PGSC0003DMG400015239,GO:1901564
PGSC0003DMG400015245,GO:0043604
PGSC0003DMG400015273,GO:0009607
PGSC0003DMG400015287,GO:0048519
PGSC0003DMG400015319,GO:0044267
PGSC0003DMG400015342,GO:0060255
PGSC0003DMG400015383,GO:0008152
PGSC0003DMG400015407,GO:0044271
PGSC0003DMG400015463,GO:0044281
PGSC0003DMG400015464,GO:0044238
PGSC0003DMG400015688,GO:0036211
PGSC0003DMG400015731,GO:0044249
PGSC0003DMG400015795,GO:0043043
PGSC0003DMG400015801,GO:0009056
PGSC0003DMG400015992,GO:0034641
PGSC0003DMG400015998,GO:0044237
PGSC0003DMG400016003,GO:0009987
PGSC0003DMG400016004,GO:1903506
PGSC0003DMG400016006,GO:0006351
PGSC0003DMG400016120,GO:0044710
PGSC0003DMG400016133,GO:0008150
PGSC0003DMG400016138,GO:0008610
PGSC0003DMG400016140,GO:0051649
PGSC0003DMG400016147,GO:0008150
PGSC0003DMG400016156,GO:0044267
PGSC0003DMG400016270,GO:0010468
PGSC0003DMG400016280,GO:0048518
PGSC0003DMG400016284,GO:0006796
PGSC0003DMG400016290,GO:0006796
PGSC0003DMG400016291,GO:0006793
PGSC0003DMG400016317,GO:0034645
PGSC0003DMG400016318,GO:0019538
PGSC0003DMG400016365,GO:0006950
PGSC0003DMG400016367,GO:0043603
PGSC0003DMG400016412,GO:0045333
PGSC0003DMG400016453,GO:0044248
PGSC0003DMG400016477,GO:0006807
PGSC0003DMG400016534,GO:0043604
PGSC0003DMG400016535,GO:0006520
PGSC0003DMG400016625,GO:0006364
PGSC0003DMG400016698,GO:0009987
PGSC0003DMG400016721,GO:0097384
PGSC0003DMG400016731,GO:1901576
PGSC0003DMG400016878,GO:0065008
PGSC0003DMG400017095,GO:0044281
PGSC0003DMG400017100,GO:0044237
PGSC0003DMG400017151,GO:0043603
PGSC0003DMG400017160,GO:0044712
PGSC0003DMG400017171,GO:0030042
PGSC0003DMG400017186,GO:0006468
PGSC0003DMG400017198,GO:0022900
PGSC0003DMG400017231,GO:0010467
PGSC0003DMG400017248,GO:0071704
PGSC0003DMG400017291,GO:0006468
PGSC0003DMG400017330,GO:0008037
PGSC0003DMG400017334,GO:0044237
PGSC0003DMG400017341,GO:0016051
PGSC0003DMG400017484,GO:0071704
PGSC0003DMG400017485,GO:0031323
PGSC0003DMG400017556,GO:0061024
PGSC0003DMG400017573,GO:0043604
PGSC0003DMG400017593,GO:0043043
PGSC0003DMG400017640,GO:0008152
PGSC0003DMG400017760,GO:0019222
PGSC0003DMG400017779,GO:0016310
PGSC0003DMG400017812,GO:0009059
PGSC0003DMG400017946,GO:0019538
PGSC0003DMG400017949,GO:0051704
PGSC0003DMG400018060,GO:0071704
PGSC0003DMG400018094,GO:0019538
PGSC0003DMG400018146,GO:0008150
PGSC0003DMG400018269,GO:0006520
PGSC0003DMG400018291,GO:0048518
PGSC0003DMG400018328,GO:0060255
PGSC0003DMG400018382,GO:0044710
PGSC0003DMG400018407,GO:0051788
PGSC0003DMG400018408,GO:0071704
PGSC0003DMG400018428,GO:0006952
PGSC0003DMG400018429,GO:0044700
PGSC0003DMG400018461,GO:0050794
PGSC0003DMG400018515,GO:0008150
PGSC0003DMG400018761,GO:0098660
PGSC0003DMG400018819,GO:0065007
PGSC0003DMG400018937,GO:0008150
PGSC0003DMG400018942,GO:0006816
PGSC0003DMG400019088,GO:0044710
PGSC0003DMG400019100,GO:0042493
PGSC0003DMG400019189,GO:0006793
PGSC0003DMG400019232,GO:0034645
PGSC0003DMG400019241,GO:0044702
PGSC0003DMG400019272,GO:0043604
PGSC0003DMG400019276,GO:0036211
PGSC0003DMG400019294,GO:0044237
PGSC0003DMG400019379,GO:0006464
PGSC0003DMG400019386,GO:0044237
PGSC0003DMG400019402,GO:0044249
PGSC0003DMG400019435,GO:0042742
PGSC0003DMG400019437,GO:0043207
PGSC0003DMG400019508,GO:0044238
PGSC0003DMG400019510,GO:0006778
PGSC0003DMG400019511,GO:0019752
PGSC0003DMG400019528,GO:0044237
PGSC0003DMG400019563,GO:0006518
PGSC0003DMG400019693,GO:0006725
PGSC0003DMG400019725,GO:0043412
PGSC0003DMG400019764,GO:0009059
PGSC0003DMG400019824,GO:0010467
PGSC0003DMG400019872,GO:0019379
PGSC0003DMG400019936,GO:0043170
PGSC0003DMG400019971,GO:2000112
PGSC0003DMG400020108,GO:0010467
PGSC0003DMG400020134,GO:0006725
PGSC0003DMG400020148,GO:1901576
PGSC0003DMG400020150,GO:0043603
PGSC0003DMG400020151,GO:0016571
PGSC0003DMG400020206,GO:0051252
PGSC0003DMG400020305,GO:0043170
PGSC0003DMG400020416,GO:0044281
PGSC0003DMG400020422,GO:0009060
PGSC0003DMG400020434,GO:0044260
PGSC0003DMG400020550,GO:0050896
PGSC0003DMG400020552,GO:1902580
PGSC0003DMG400020566,GO:0044249
PGSC0003DMG400020636,GO:0044271
PGSC0003DMG400020637,GO:0043604
PGSC0003DMG400020657,GO:0044238
PGSC0003DMG400020711,GO:0048366
PGSC0003DMG400020752,GO:0010467
PGSC0003DMG400020775,GO:0006412
PGSC0003DMG400020803,GO:1901576
PGSC0003DMG400020829,GO:1902578
PGSC0003DMG400020999,GO:0043436
PGSC0003DMG400021170,GO:0009059
PGSC0003DMG400021276,GO:0006807
PGSC0003DMG400021346,GO:0065007
PGSC0003DMG400021353,GO:0044267
PGSC0003DMG400021420,GO:0043604
PGSC0003DMG400021441,GO:0008150
PGSC0003DMG400021515,GO:1902582
PGSC0003DMG400021533,GO:0006479
PGSC0003DMG400021589,GO:0044699
PGSC0003DMG400021594,GO:0008104
PGSC0003DMG400021614,GO:0072531
PGSC0003DMG400021726,GO:0043170
PGSC0003DMG400021761,GO:0071702
PGSC0003DMG400021812,GO:0043170
PGSC0003DMG400021857,GO:0031326
PGSC0003DMG400021927,GO:0044260
PGSC0003DMG400022027,GO:0071840
PGSC0003DMG400022078,GO:0044699
PGSC0003DMG400022134,GO:0009059
PGSC0003DMG400022210,GO:0006796
PGSC0003DMG400022231,GO:0008152
PGSC0003DMG400022263,GO:0009259
PGSC0003DMG400022380,GO:0018130
PGSC0003DMG400022398,GO:0006793
PGSC0003DMG400022426,GO:0051704
PGSC0003DMG400022496,GO:0071826
PGSC0003DMG400022500,GO:0043170
PGSC0003DMG400022562,GO:0043170
PGSC0003DMG400022569,GO:0009057
PGSC0003DMG400022589,GO:0044237
PGSC0003DMG400022635,GO:0060255
PGSC0003DMG400022699,GO:0023052
PGSC0003DMG400022709,GO:0010468
PGSC0003DMG400022711,GO:0051716
PGSC0003DMG400022759,GO:2001141
PGSC0003DMG400022764,GO:0008150
PGSC0003DMG400022778,GO:0046351
PGSC0003DMG400022855,GO:0008150
PGSC0003DMG400022894,GO:0006629
PGSC0003DMG400022931,GO:0071704
PGSC0003DMG400023013,GO:1901576
PGSC0003DMG400023115,GO:0044237
PGSC0003DMG400023164,GO:0022618
PGSC0003DMG400023206,GO:0071704
PGSC0003DMG400023270,GO:0009058
PGSC0003DMG400023272,GO:0043604
PGSC0003DMG400023327,GO:0071704
PGSC0003DMG400023344,GO:0044260
PGSC0003DMG400023360,GO:0009987
PGSC0003DMG400023392,GO:0000375
PGSC0003DMG400023510,GO:0050896
PGSC0003DMG400023512,GO:0044271
PGSC0003DMG400023600,GO:0006813
PGSC0003DMG400023742,GO:0044267
PGSC0003DMG400023752,GO:0043603
PGSC0003DMG400024017,GO:0009628
PGSC0003DMG400024018,GO:0009889
PGSC0003DMG400024055,GO:0007165
PGSC0003DMG400024063,GO:0044249
PGSC0003DMG400024075,GO:0060255
PGSC0003DMG400024157,GO:0051252
PGSC0003DMG400024209,GO:0006468
PGSC0003DMG400024278,GO:1901564
PGSC0003DMG400024310,GO:0010556
PGSC0003DMG400024491,GO:0008152
PGSC0003DMG400024508,GO:0009791
PGSC0003DMG400024535,GO:0032502
PGSC0003DMG400024546,GO:0034641
PGSC0003DMG400024561,GO:0006793
PGSC0003DMG400024643,GO:0009733
PGSC0003DMG400024707,GO:0060560
PGSC0003DMG400024715,GO:0009056
PGSC0003DMG400024719,GO:0008152
PGSC0003DMG400024723,GO:0044271
PGSC0003DMG400024772,GO:0008152
PGSC0003DMG400024781,GO:2001141
PGSC0003DMG400024838,GO:0034641
PGSC0003DMG400024853,GO:0010468
PGSC0003DMG400024929,GO:0034641
PGSC0003DMG400025007,GO:0008152
PGSC0003DMG400025015,GO:0044260
PGSC0003DMG400025174,GO:0006631
PGSC0003DMG400025221,GO:0006473
PGSC0003DMG400025230,GO:0044765
PGSC0003DMG400025240,GO:0005975
PGSC0003DMG400025254,GO:0018130
PGSC0003DMG400025305,GO:0034641
PGSC0003DMG400025317,GO:0070647
PGSC0003DMG400025324,GO:0008152
PGSC0003DMG400025387,GO:0055085
PGSC0003DMG400025398,GO:0044271
PGSC0003DMG400025433,GO:0051234
PGSC0003DMG400025527,GO:0043603
PGSC0003DMG400025555,GO:0044260
PGSC0003DMG400025619,GO:0006413
PGSC0003DMG400025632,GO:0006725
PGSC0003DMG400025737,GO:0009644
