Cluster-15354.74016,GO:0003700
Cluster-15354.74090,GO:0016624
Cluster-15354.74861,GO:0016491
Cluster-15354.75349,GO:0004672
Cluster-15354.76410,GO:0016209
Cluster-15354.76577,GO:0003676
Cluster-15354.76655,GO:0005506
Cluster-15354.76843,GO:0051537
Cluster-15354.77172,GO:0016041
Cluster-15354.77501,GO:0005515
Cluster-15354.77689,GO:0005515
Cluster-15354.77776,GO:0005515
Cluster-15354.7794,GO:0005506
Cluster-15354.78088,GO:0036459
Cluster-15354.78453,GO:0046872
Cluster-15354.78457,GO:0003899
Cluster-15354.78460,GO:0003743
Cluster-15354.78625,GO:0046872
Cluster-15354.78815,GO:0050661
Cluster-15354.78876,GO:0004672
Cluster-15354.79150,GO:0061630
Cluster-15354.79261,GO:0000166
Cluster-15354.79417,GO:0003924
Cluster-15354.80032,GO:0016491
Cluster-15354.80174,GO:0003824
Cluster-15354.80176,GO:0050662
Cluster-15354.80228,GO:0008527
Cluster-15354.80249,GO:0003896
Cluster-15354.80270,GO:0008134
Cluster-15354.80292,GO:0004527
Cluster-15354.80316,GO:0004252
Cluster-15354.80487,GO:0005525
Cluster-15354.80611,GO:0046429
Cluster-15354.80741,GO:0016857
Cluster-15354.80800,GO:0020037
Cluster-15354.81126,GO:0009055
Cluster-15354.81286,GO:0005509
Cluster-15354.81290,GO:0015159
Cluster-15354.81596,GO:0016740
Cluster-15354.81610,GO:0016620
Cluster-15354.81612,GO:0016616
Cluster-15354.81630,GO:0004553
Cluster-15354.81995,GO:0003677
Cluster-15354.82013,GO:0003677
Cluster-15354.82033,GO:0016491
Cluster-15354.82185,GO:0000287
Cluster-15354.82547,GO:0004190
Cluster-15354.83028,GO:0005451
Cluster-15354.83029,GO:0051536
Cluster-15354.83140,GO:0016762
Cluster-15354.83141,GO:0000166
Cluster-15354.83243,GO:0016491
Cluster-15354.83320,GO:0098519
Cluster-15354.83322,GO:0003847
Cluster-15354.83338,GO:0071949
Cluster-15354.83378,GO:0030983
Cluster-15354.83460,GO:0033856
Cluster-15354.83467,GO:0004743
Cluster-15354.83503,GO:0004089
Cluster-15354.83555,GO:0003723
Cluster-15354.83764,GO:0003824
Cluster-15354.83813,GO:0016491
Cluster-15354.83831,GO:0008200
Cluster-15354.83837,GO:0008170
Cluster-15354.83847,GO:0008170
Cluster-15354.83970,GO:0003690
Cluster-15354.84044,GO:0050662
Cluster-15354.84076,GO:0016491
Cluster-15354.84079,GO:0003677
Cluster-15354.84086,GO:0016491
Cluster-15354.84254,GO:0003824
Cluster-15354.84351,GO:0000166
Cluster-15354.84420,GO:0046872
Cluster-15354.84602,GO:0003824
Cluster-15354.84776,GO:0008270
Cluster-15354.84833,GO:0004553
Cluster-15354.84883,GO:0042030
Cluster-15354.84886,GO:0016705
Cluster-15354.84887,GO:0020037
Cluster-15354.85002,GO:0016773
Cluster-15354.85093,GO:0005524
Cluster-15354.85222,GO:0016491
Cluster-15354.85320,GO:0008168
Cluster-15354.85341,GO:0016491
Cluster-15354.85465,GO:0004672
Cluster-15354.85472,GO:0005524
Cluster-15354.85548,GO:0003824
Cluster-15354.85595,GO:0005249
Cluster-15354.85632,GO:0005509
Cluster-15354.85633,GO:0004190
Cluster-15354.85769,GO:0005506
Cluster-15354.85770,GO:0020037
Cluster-15354.85894,GO:0008173
Cluster-15354.85986,GO:0005515
Cluster-15354.86804,GO:0016760
Cluster-15354.86858,GO:0016887
Cluster-15354.87127,GO:0016638
Cluster-15354.87424,GO:0005509
Cluster-15354.87579,GO:0020037
Cluster-15354.88459,GO:0005515
Cluster-15354.88461,GO:0046872
Cluster-15354.88672,GO:0051537
Cluster-15354.88678,GO:0051537
Cluster-15354.88786,GO:0050662
Cluster-15354.88872,GO:0016887
Cluster-15354.88946,GO:0005451
Cluster-15354.88966,GO:0005525
Cluster-15354.89305,GO:0004222
Cluster-15354.89585,GO:0016491
Cluster-15354.89716,GO:0008270
Cluster-15354.90676,GO:0003747
Cluster-15354.90733,GO:0004672
Cluster-15354.90879,GO:0008703
Cluster-15354.90888,GO:0000287
Cluster-15354.91156,GO:0003676
Cluster-15354.91252,GO:0005524
Cluster-15354.91254,GO:0016887
Cluster-15354.91399,GO:0005515
Cluster-15354.91537,GO:0004672
Cluster-15354.91648,GO:0016887
Cluster-15354.91984,GO:0005524
Cluster-15354.92179,GO:0046872
Cluster-15354.93147,GO:0005525
Cluster-15354.93149,GO:0003950
Cluster-15354.93286,GO:0003677
Cluster-15354.93454,GO:0004674
Cluster-15354.93669,GO:0004359
Cluster-15354.93871,GO:0045300
Cluster-15354.94205,GO:0004672
Cluster-15354.94286,GO:0003995
Cluster-15354.94802,GO:0003755
Cluster-15354.94828,GO:0046406
Cluster-15354.95351,GO:0004616
Cluster-15354.95530,GO:0004672
Cluster-15354.95774,GO:0000166
Cluster-15354.96204,GO:0003677
Cluster-15354.97222,GO:0043115
Cluster-15354.97726,GO:0004674
Cluster-15354.98083,GO:0003824
Cluster-15354.98748,GO:0016787
Cluster-15354.99009,GO:0016773
Cluster-15354.99187,GO:0005524
Cluster-15354.99541,GO:0008270
Cluster-15354.99542,GO:0003700
Cluster-27788.0,GO:0003735
Cluster-39376.0,GO:0003700
Cluster-39622.10,GO:0003993
Cluster-4357.3,GO:0046873
Cluster-43964.2,GO:0004523
Cluster-48422.1,GO:0004842
Cluster-50294.0,GO:0008134
Cluster-51475.0,GO:0020037
Cluster-52876.0,GO:0005524
Cluster-52924.0,GO:0005525
Cluster-53622.0,GO:0051539
Cluster-53670.1,GO:0008233
Cluster-6811.0,GO:0004190
Cluster-13954.7,GO:0008047
Cluster-15354.100614,GO:0046872
Cluster-15354.101235,GO:0046873
Cluster-15354.102982,GO:0003676
Cluster-15354.103977,GO:0031683
Cluster-15354.104132,GO:0003723
Cluster-15354.104324,GO:0003824
Cluster-15354.104508,GO:0003824
Cluster-15354.104576,GO:0005515
Cluster-15354.105194,GO:0016773
Cluster-15354.105217,GO:0020037
Cluster-15354.105373,GO:0033130
Cluster-15354.105417,GO:0003824
Cluster-15354.105418,GO:0004743
Cluster-15354.106011,GO:0004553
Cluster-15354.110061,GO:0005198
Cluster-15354.110136,GO:0046872
Cluster-15354.110878,GO:0030955
Cluster-15354.112134,GO:0016491
Cluster-15354.112302,GO:0003677
Cluster-15354.112551,GO:0043565
Cluster-15354.112972,GO:0016491
Cluster-15354.114568,GO:0003700
Cluster-15354.114750,GO:0003677
Cluster-15354.115015,GO:0005525
Cluster-15354.115739,GO:0003712
Cluster-15354.115863,GO:0016491
Cluster-15354.115916,GO:0030976
Cluster-15354.11627,GO:0005525
Cluster-15354.11628,GO:0005524
Cluster-15354.116284,GO:0005136
Cluster-15354.116513,GO:0051082
Cluster-15354.119602,GO:0003700
Cluster-15354.120256,GO:0030170
Cluster-15354.120925,GO:0008408
Cluster-15354.121490,GO:0008134
Cluster-15354.122769,GO:0016820
Cluster-15354.122770,GO:0009055
Cluster-15354.122772,GO:0016151
Cluster-15354.122773,GO:0016820
Cluster-15354.122776,GO:0015078
Cluster-15354.124793,GO:0009378
Cluster-15354.125058,GO:0003677
Cluster-15354.125059,GO:0003724
Cluster-15354.125069,GO:0003724
Cluster-15354.126482,GO:0016773
Cluster-15354.126582,GO:0009378
Cluster-15354.126585,GO:0009378
Cluster-15354.129010,GO:0030942
Cluster-15354.129644,GO:0016301
Cluster-15354.130030,GO:0003924
Cluster-15354.13034,GO:0005515
Cluster-15354.130808,GO:0003677
Cluster-15354.131500,GO:0004674
Cluster-15354.133278,GO:0009378
Cluster-15354.133381,GO:0003857
Cluster-15354.134530,GO:0004826
Cluster-15354.134535,GO:0008762
Cluster-15354.135195,GO:0003824
Cluster-15354.136205,GO:0016820
Cluster-15354.138239,GO:0004672
Cluster-15354.138730,GO:0005506
Cluster-15354.139059,GO:0000166
Cluster-15354.139123,GO:0005515
Cluster-15354.14021,GO:0005515
Cluster-15354.141679,GO:0003724
Cluster-15354.143060,GO:0008374
Cluster-15354.144485,GO:0003872
Cluster-15354.145019,GO:0003700
Cluster-15354.145363,GO:0005524
Cluster-15354.145365,GO:0005525
Cluster-15354.145366,GO:0016887
Cluster-15354.145368,GO:0016787
Cluster-15354.145370,GO:0008134
Cluster-15354.148382,GO:0003677
Cluster-15354.149513,GO:0008134
Cluster-15354.150132,GO:0003723
Cluster-15354.150772,GO:0004842
Cluster-15354.22182,GO:0016887
Cluster-15354.24989,GO:0004842
Cluster-15354.28229,GO:0030234
Cluster-15354.30036,GO:0005515
Cluster-15354.30632,GO:0004842
Cluster-15354.31002,GO:0004817
Cluster-15354.32579,GO:0003918
Cluster-15354.37256,GO:0051287
Cluster-15354.39187,GO:0003724
Cluster-15354.39386,GO:0005515
Cluster-15354.39541,GO:0005515
Cluster-15354.41046,GO:0003677
Cluster-15354.41734,GO:0005515
Cluster-15354.43631,GO:0003824
Cluster-15354.43635,GO:0008270
Cluster-15354.44530,GO:0005524
Cluster-15354.44683,GO:0008270
Cluster-15354.47108,GO:0005524
Cluster-15354.47114,GO:0018024
Cluster-15354.47145,GO:0016853
Cluster-15354.47795,GO:0016491
Cluster-15354.49498,GO:0005524
Cluster-15354.50146,GO:0004871
Cluster-15354.50921,GO:0048487
Cluster-15354.51379,GO:0046872
Cluster-15354.52132,GO:0000166
Cluster-15354.526,GO:0046872
Cluster-15354.53393,GO:0005524
Cluster-15354.56984,GO:0005515
Cluster-15354.57859,GO:0008270
Cluster-15354.57958,GO:0003951
Cluster-15354.58097,GO:0016491
Cluster-15354.59200,GO:0003854
Cluster-15354.59428,GO:0001104
Cluster-15354.59875,GO:0008270
Cluster-15354.60928,GO:0005515
Cluster-15354.61020,GO:0051287
Cluster-15354.62200,GO:0016491
Cluster-15354.62443,GO:0046872
Cluster-15354.64626,GO:0004751
Cluster-15354.66565,GO:0005047
Cluster-15354.68301,GO:0005515
Cluster-15354.69551,GO:0003677
Cluster-15354.69937,GO:0016597
Cluster-15354.72976,GO:0005509
Cluster-15354.73572,GO:0005524
Cluster-15354.74090,GO:0003824
Cluster-15354.74861,GO:0009055
Cluster-15354.76410,GO:0016491
Cluster-15354.76577,GO:0046872
Cluster-15354.77172,GO:0015930
Cluster-15354.77501,GO:0008270
Cluster-15354.77689,GO:0004842
Cluster-15354.77776,GO:0046872
Cluster-15354.78457,GO:0005524
Cluster-15354.78625,GO:0000287
Cluster-15354.78815,GO:0051287
Cluster-15354.79150,GO:0004842
Cluster-15354.79261,GO:0005524
Cluster-15354.79417,GO:0005525
Cluster-15354.80174,GO:0008839
Cluster-15354.80176,GO:0003854
Cluster-15354.80228,GO:0003677
Cluster-15354.80270,GO:0042803
Cluster-15354.80316,GO:0005515
Cluster-15354.80487,GO:0003713
Cluster-15354.80611,GO:0046872
Cluster-15354.80741,GO:0047465
Cluster-15354.81126,GO:0045182
Cluster-15354.81286,GO:0005515
Cluster-15354.81290,GO:0005515
Cluster-15354.81610,GO:0051287
Cluster-15354.81612,GO:0051287
Cluster-15354.81630,GO:2001070
Cluster-15354.82013,GO:0016702
Cluster-15354.82547,GO:0004511
Cluster-15354.83028,GO:0016491
Cluster-15354.83029,GO:0005451
Cluster-15354.83141,GO:0003677
Cluster-15354.83243,GO:0018580
Cluster-15354.83320,GO:0003677
Cluster-15354.83322,GO:0016788
Cluster-15354.83338,GO:0016491
Cluster-15354.83378,GO:0016887
Cluster-15354.83503,GO:0003690
Cluster-15354.83764,GO:0030170
Cluster-15354.84044,GO:0003854
Cluster-15354.84076,GO:0005198
Cluster-15354.84079,GO:0003899
Cluster-15354.84086,GO:0018580
Cluster-15354.84420,GO:0003899
Cluster-15354.84602,GO:0047465
Cluster-15354.84886,GO:0020037
Cluster-15354.85002,GO:0005515
Cluster-15354.85093,GO:0003676
Cluster-15354.85320,GO:0016491
Cluster-15354.85465,GO:0016773
Cluster-15354.85548,GO:0003700
Cluster-15354.85986,GO:0016779
Cluster-15354.86858,GO:0005525
Cluster-15354.87127,GO:0015930
Cluster-15354.87579,GO:0005506
Cluster-15354.88786,GO:0016491
Cluster-15354.88872,GO:0003678
Cluster-15354.88946,GO:0051536
Cluster-15354.88966,GO:0004176
Cluster-15354.89585,GO:0050151
Cluster-15354.89716,GO:0003677
Cluster-15354.90733,GO:0000155
Cluster-15354.90879,GO:0030955
Cluster-15354.90888,GO:0004743
Cluster-15354.91252,GO:0005525
Cluster-15354.91254,GO:0000166
Cluster-15354.91648,GO:0004252
Cluster-15354.92179,GO:0009055
Cluster-15354.93286,GO:0016987
Cluster-15354.93871,GO:0003824
Cluster-15354.94828,GO:0003676
Cluster-15354.95530,GO:0005524
Cluster-15354.95774,GO:0016887
Cluster-15354.96204,GO:0016787
Cluster-15354.97222,GO:0071949
Cluster-15354.98083,GO:0050662
Cluster-15354.98748,GO:0005524
Cluster-39376.0,GO:0016772
Cluster-4357.3,GO:0005525
Cluster-43964.2,GO:0003677
Cluster-48422.1,GO:0008270
Cluster-50294.0,GO:0003677
Cluster-52924.0,GO:0042626
Cluster-53622.0,GO:0003677
Cluster-53670.1,GO:0003677
Cluster-6811.0,GO:0003700
Cluster-15354.101235,GO:0051087
Cluster-15354.103977,GO:0004871
Cluster-15354.104132,GO:0003678
Cluster-15354.104324,GO:0004488
Cluster-15354.104508,GO:0016616
Cluster-15354.110061,GO:0003700
Cluster-15354.110136,GO:0004842
Cluster-15354.112134,GO:0071949
Cluster-15354.115015,GO:0004003
Cluster-15354.115863,GO:0005524
Cluster-15354.115916,GO:0003824
Cluster-15354.116513,GO:0042803
Cluster-15354.119602,GO:0003774
Cluster-15354.120256,GO:0003677
Cluster-15354.120925,GO:0003887
Cluster-15354.121490,GO:0019905
Cluster-15354.122770,GO:0004867
Cluster-15354.122772,GO:0005506
Cluster-15354.124793,GO:0003724
Cluster-15354.125058,GO:0016787
Cluster-15354.125059,GO:0008134
Cluster-15354.125069,GO:0015078
Cluster-15354.126582,GO:0016887
Cluster-15354.126585,GO:0005525
Cluster-15354.129644,GO:0008270
Cluster-15354.130808,GO:0016887
Cluster-15354.131500,GO:0043621
Cluster-15354.133278,GO:0005525
Cluster-15354.134530,GO:0005524
Cluster-15354.134535,GO:0004826
Cluster-15354.138239,GO:0016820
Cluster-15354.138730,GO:0005179
Cluster-15354.139059,GO:0005525
Cluster-15354.139123,GO:0000166
Cluster-15354.141679,GO:0009378
Cluster-15354.145019,GO:0005198
Cluster-15354.145365,GO:0003723
Cluster-15354.145366,GO:0008855
Cluster-15354.145368,GO:0005524
Cluster-15354.145370,GO:0009378
Cluster-15354.148382,GO:0004519
Cluster-15354.150132,GO:0005524
Cluster-15354.22182,GO:0005524
Cluster-15354.24989,GO:0046872
Cluster-15354.30632,GO:0008270
Cluster-15354.31002,GO:0003677
Cluster-15354.39187,GO:0008134
Cluster-15354.39386,GO:0017176
Cluster-15354.43631,GO:0004619
Cluster-15354.43635,GO:0009378
Cluster-15354.47108,GO:0008270
Cluster-15354.47114,GO:0005515
Cluster-15354.47145,GO:0003700
Cluster-15354.49498,GO:0042393
Cluster-15354.50146,GO:0031683
Cluster-15354.50921,GO:0051721
Cluster-15354.51379,GO:0003677
Cluster-15354.52132,GO:0005525
Cluster-15354.526,GO:0008195
Cluster-15354.57859,GO:0051287
Cluster-15354.57958,GO:0008270
Cluster-15354.58097,GO:0003824
Cluster-15354.59200,GO:0050662
Cluster-15354.59428,GO:0005515
Cluster-15354.59875,GO:0005506
Cluster-15354.69937,GO:0005515
Cluster-15354.76410,GO:0015035
Cluster-15354.77172,GO:0008073
Cluster-15354.77689,GO:0008270
Cluster-15354.78457,GO:0003677
Cluster-15354.78625,GO:0016756
Cluster-15354.78815,GO:0016491
Cluster-15354.79150,GO:0008270
Cluster-15354.79261,GO:0046872
Cluster-15354.79417,GO:0003678
Cluster-15354.80174,GO:0016616
Cluster-15354.80176,GO:0003824
Cluster-15354.80228,GO:0005524
Cluster-15354.80270,GO:0003677
Cluster-15354.80741,GO:0003824
Cluster-15354.81126,GO:0008171
Cluster-15354.81610,GO:0016616
Cluster-15354.81612,GO:0016620
Cluster-15354.81630,GO:0008138
Cluster-15354.83243,GO:0016638
Cluster-15354.83320,GO:0005524
Cluster-15354.83338,GO:0016705
Cluster-15354.83764,GO:0010181
Cluster-15354.84079,GO:0016491
Cluster-15354.84086,GO:0003824
Cluster-15354.84420,GO:0004190
Cluster-15354.84886,GO:0004497
Cluster-15354.85002,GO:0017176
Cluster-15354.85093,GO:0003677
Cluster-15354.85320,GO:0043115
Cluster-15354.85548,GO:0003854
Cluster-15354.85986,GO:0008270
Cluster-15354.86858,GO:0005524
Cluster-15354.87579,GO:0009055
Cluster-15354.88786,GO:0003824
Cluster-15354.88872,GO:0005524
Cluster-15354.88966,GO:0003724
Cluster-15354.89716,GO:0004812
Cluster-15354.90733,GO:0005524
Cluster-15354.91252,GO:0043531
Cluster-15354.91254,GO:0005525
Cluster-15354.91648,GO:0009378
Cluster-15354.92179,GO:0003922
Cluster-15354.93871,GO:0016616
Cluster-15354.95774,GO:0005524
Cluster-15354.97222,GO:0004499
Cluster-15354.98083,GO:0003854
Cluster-15354.98748,GO:0004345
Cluster-39376.0,GO:0003824
Cluster-4357.3,GO:0005524
Cluster-43964.2,GO:0016987
Cluster-48422.1,GO:0046872
Cluster-52924.0,GO:0005524
Cluster-53670.1,GO:0005524
Cluster-15354.104132,GO:0005525
Cluster-15354.104324,GO:0016616
Cluster-15354.110061,GO:0008134
Cluster-15354.110136,GO:0008270
Cluster-15354.115015,GO:0009378
Cluster-15354.116513,GO:0005198
Cluster-15354.119602,GO:0005515
Cluster-15354.122770,GO:0017025
Cluster-15354.122772,GO:0016820
Cluster-15354.124793,GO:0016887
Cluster-15354.125058,GO:0003924
Cluster-15354.125059,GO:0003924
Cluster-15354.125069,GO:0003723
Cluster-15354.126582,GO:0003724
Cluster-15354.126585,GO:0003723
Cluster-15354.129644,GO:0000166
Cluster-15354.130808,GO:0003724
Cluster-15354.131500,GO:0042802
Cluster-15354.133278,GO:0005524
Cluster-15354.134530,GO:0000287
Cluster-15354.134535,GO:0004812
Cluster-15354.138239,GO:0000774
Cluster-15354.138730,GO:0003676
Cluster-15354.139059,GO:0003723
Cluster-15354.139123,GO:0004827
Cluster-15354.145019,GO:0003677
Cluster-15354.145365,GO:0016887
Cluster-15354.145366,GO:0005525
Cluster-15354.145368,GO:0009378
Cluster-15354.145370,GO:0005524
Cluster-15354.150132,GO:0008270
Cluster-15354.22182,GO:0003723
Cluster-15354.31002,GO:0005524
Cluster-15354.39187,GO:0003924
Cluster-15354.43635,GO:0016887
Cluster-15354.49498,GO:0004003
Cluster-15354.50921,GO:0043621
Cluster-15354.52132,GO:0005524
Cluster-15354.526,GO:0004722
Cluster-15354.57859,GO:0016616
Cluster-15354.57958,GO:0005524
Cluster-15354.58097,GO:0071949
Cluster-15354.59875,GO:0046872
Cluster-15354.78815,GO:0005515
Cluster-15354.79261,GO:0003968
Cluster-15354.79417,GO:0005524
Cluster-15354.80270,GO:0045502
Cluster-15354.83243,GO:0015930
Cluster-15354.83320,GO:0016301
Cluster-15354.83338,GO:0050660
Cluster-15354.83764,GO:0004838
Cluster-15354.84079,GO:0005198
Cluster-15354.84086,GO:0016627
Cluster-15354.84420,GO:0005524
Cluster-15354.85093,GO:0016887
Cluster-15354.85320,GO:0016616
Cluster-15354.85548,GO:0050662
Cluster-15354.85986,GO:0016888
Cluster-15354.88872,GO:0016787
Cluster-15354.88966,GO:0003924
Cluster-15354.91252,GO:0000166
Cluster-15354.91254,GO:0005524
Cluster-15354.91648,GO:0005524
Cluster-15354.92179,GO:0005524
Cluster-15354.95774,GO:0005525
Cluster-15354.97222,GO:0016491
Cluster-15354.98748,GO:0009378
Cluster-39376.0,GO:0016888
Cluster-15354.104132,GO:0009378
Cluster-15354.110061,GO:0008092
Cluster-15354.110136,GO:0061630
Cluster-15354.115015,GO:0016887
Cluster-15354.122770,GO:0005515
Cluster-15354.125058,GO:0016887
Cluster-15354.125059,GO:0003677
Cluster-15354.125069,GO:0005525
Cluster-15354.126585,GO:0005524
Cluster-15354.130808,GO:0009378
Cluster-15354.138239,GO:0016772
Cluster-15354.139059,GO:0000155
Cluster-15354.145365,GO:0008855
Cluster-15354.145366,GO:0003723
Cluster-15354.145368,GO:0003724
Cluster-15354.145370,GO:0003677
Cluster-15354.22182,GO:0005525
Cluster-15354.31002,GO:0052861
Cluster-15354.39187,GO:0003677
Cluster-15354.43635,GO:0008134
Cluster-15354.49498,GO:0008384
Cluster-15354.50921,GO:0042903
Cluster-15354.52132,GO:0003677
Cluster-15354.526,GO:0003993
Cluster-15354.57958,GO:0004672
Cluster-15354.79261,GO:0004222
Cluster-15354.83320,GO:0003700
Cluster-15354.83338,GO:0016614
Cluster-15354.83764,GO:0016491
Cluster-15354.84086,GO:0004789
Cluster-15354.84420,GO:0051082
Cluster-15354.85093,GO:0003924
Cluster-15354.85320,GO:0051287
Cluster-15354.85548,GO:0043565
Cluster-15354.88872,GO:0003677
Cluster-15354.88966,GO:0016887
Cluster-15354.91252,GO:0016887
Cluster-15354.91648,GO:0003723
Cluster-15354.97222,GO:0015930
Cluster-15354.98748,GO:0008134
Cluster-39376.0,GO:0008982
Cluster-15354.104132,GO:0008134
Cluster-15354.110061,GO:0043565
Cluster-15354.115015,GO:0003924
Cluster-15354.125058,GO:0008134
Cluster-15354.125059,GO:0016787
Cluster-15354.125069,GO:0016301
Cluster-15354.139059,GO:0004817
Cluster-15354.145365,GO:0003677
Cluster-15354.145366,GO:0008134
Cluster-15354.145368,GO:0008134
Cluster-15354.145370,GO:0016787
Cluster-15354.22182,GO:0015078
Cluster-15354.39187,GO:0016787
Cluster-15354.49498,GO:0005515
Cluster-15354.50921,GO:0031419
Cluster-15354.79261,GO:0003723
Cluster-15354.83320,GO:0016887
Cluster-15354.83764,GO:0018580
Cluster-15354.84420,GO:0003677
Cluster-15354.85093,GO:0000166
Cluster-15354.85320,GO:0003723
Cluster-15354.88872,GO:0003676
Cluster-15354.88966,GO:0004252
Cluster-15354.91252,GO:0003924
Cluster-15354.91648,GO:0005525
Cluster-15354.97222,GO:0016638
Cluster-15354.98748,GO:0003678
Cluster-15354.104132,GO:0003724
Cluster-15354.110061,GO:0051082
Cluster-15354.115015,GO:0003724
Cluster-15354.125058,GO:0003724
Cluster-15354.125059,GO:0005524
Cluster-15354.125069,GO:0016887
Cluster-15354.139059,GO:0004812
Cluster-15354.145365,GO:0016787
Cluster-15354.145366,GO:0003724
Cluster-15354.145368,GO:0003723
Cluster-15354.145370,GO:0008855
Cluster-15354.39187,GO:0005524
Cluster-15354.83320,GO:0004020
Cluster-15354.83764,GO:0008891
Cluster-15354.85093,GO:0098519
Cluster-15354.88966,GO:0009378
Cluster-15354.91648,GO:0004176
Cluster-15354.97222,GO:0050660
Cluster-15354.98748,GO:0050661
Cluster-15354.104132,GO:0016787
Cluster-15354.110061,GO:0042803
Cluster-15354.125058,GO:0016301
Cluster-15354.125059,GO:0005198
Cluster-15354.125069,GO:0016787
Cluster-15354.139059,GO:0003724
Cluster-15354.145365,GO:0005524
Cluster-15354.145366,GO:0009378
Cluster-15354.145368,GO:0005525
Cluster-15354.145370,GO:0016887
Cluster-15354.39187,GO:0016301
Cluster-15354.83764,GO:0016627
Cluster-15354.104132,GO:0003677
Cluster-15354.110061,GO:0004871
Cluster-15354.125059,GO:0016301
Cluster-15354.125069,GO:0003677
Cluster-15354.139059,GO:0004003
Cluster-15354.39187,GO:0016887
Cluster-15354.104132,GO:0004345
Cluster-15354.110061,GO:0030674
Cluster-15354.125059,GO:0016887
Cluster-15354.125069,GO:0005524
Cluster-15354.139059,GO:0098519
Cluster-15354.104132,GO:0005524
Cluster-15354.104132,GO:0016887
Cluster-13954.7,GO:0005576
Cluster-14528.1,GO:0005886
Cluster-15354.100214,GO:0005576
Cluster-15354.100306,GO:0005667
Cluster-15354.100357,GO:0015629
Cluster-15354.100360,GO:0019867
Cluster-15354.100735,GO:0019867
Cluster-15354.100781,GO:0005730
Cluster-15354.101235,GO:0071203
Cluster-15354.101361,GO:0016021
Cluster-15354.101366,GO:0016021
Cluster-15354.101369,GO:0016021
Cluster-15354.102267,GO:0005667
Cluster-15354.102270,GO:0005667
Cluster-15354.102329,GO:0016021
Cluster-15354.102368,GO:0016020
Cluster-15354.102456,GO:0009341
Cluster-15354.102576,GO:0005576
Cluster-15354.103467,GO:0005618
Cluster-15354.103484,GO:0016021
Cluster-15354.103554,GO:0016021
Cluster-15354.103987,GO:0016021
Cluster-15354.104132,GO:0005667
Cluster-15354.104176,GO:0005634
Cluster-15354.104242,GO:0005815
Cluster-15354.104574,GO:0016020
Cluster-15354.104576,GO:0016459
Cluster-15354.104855,GO:0016020
Cluster-15354.104879,GO:0016020
Cluster-15354.105156,GO:0009654
Cluster-15354.105194,GO:0016020
Cluster-15354.105353,GO:0016021
Cluster-15354.105381,GO:0005622
Cluster-15354.105592,GO:0005634
Cluster-15354.105606,GO:0019031
Cluster-15354.106004,GO:0005576
Cluster-15354.106188,GO:0005777
Cluster-15354.106203,GO:0005777
Cluster-15354.106206,GO:0005777
Cluster-15354.106410,GO:0031379
Cluster-15354.106411,GO:0031379
Cluster-15354.106857,GO:0016021
Cluster-15354.106940,GO:0005615
Cluster-15354.107015,GO:0030132
Cluster-15354.107205,GO:0030117
Cluster-15354.107523,GO:0005739
Cluster-15354.107698,GO:0016020
Cluster-15354.107713,GO:0019898
Cluster-15354.107839,GO:0016021
Cluster-15354.109456,GO:0016020
Cluster-15354.10988,GO:0005576
Cluster-15354.109938,GO:0045277
Cluster-15354.110061,GO:0000145
Cluster-15354.110136,GO:0005667
Cluster-15354.111195,GO:0016021
Cluster-15354.112134,GO:0016020
Cluster-15354.112174,GO:0016020
Cluster-15354.112515,GO:0005634
Cluster-15354.112551,GO:0005667
Cluster-15354.112658,GO:0005737
Cluster-15354.113312,GO:0016021
Cluster-15354.113446,GO:0005669
Cluster-15354.113789,GO:0017053
Cluster-15354.114225,GO:0009365
Cluster-15354.114567,GO:0005667
Cluster-15354.114568,GO:0005667
Cluster-15354.114750,GO:0005667
Cluster-15354.115015,GO:0009379
Cluster-15354.115079,GO:0016020
Cluster-15354.115686,GO:0016020
Cluster-15354.115708,GO:0009341
Cluster-15354.115738,GO:0005667
Cluster-15354.115739,GO:0016592
Cluster-15354.11627,GO:0016020
Cluster-15354.11628,GO:0016020
Cluster-15354.116284,GO:0005576
Cluster-15354.116513,GO:0019028
Cluster-15354.116795,GO:0016020
Cluster-15354.117109,GO:0005945
Cluster-15354.117117,GO:0005945
Cluster-15354.117191,GO:0005667
Cluster-15354.117639,GO:0005576
Cluster-15354.118458,GO:0016021
Cluster-15354.118960,GO:0005634
Cluster-15354.119408,GO:0005730
Cluster-15354.119602,GO:0005667
Cluster-15354.120256,GO:0005634
Cluster-15354.120925,GO:0005634
Cluster-15354.121099,GO:0016020
Cluster-15354.121220,GO:0033178
Cluster-15354.121471,GO:0019898
Cluster-15354.121490,GO:0016021
Cluster-15354.121555,GO:0045259
Cluster-15354.122769,GO:0030117
Cluster-15354.122770,GO:0000221
Cluster-15354.122772,GO:0000221
Cluster-15354.122773,GO:0005783
Cluster-15354.122776,GO:0000221
Cluster-15354.122791,GO:0005737
Cluster-15354.122843,GO:0016021
Cluster-15354.122844,GO:0016021
Cluster-15354.123083,GO:0005634
Cluster-15354.124793,GO:0005773
Cluster-15354.124870,GO:0019898
Cluster-15354.124987,GO:0016021
Cluster-15354.125058,GO:0005667
Cluster-15354.125059,GO:0005667
Cluster-15354.125069,GO:0005657
Cluster-15354.125147,GO:0005787
Cluster-15354.125204,GO:0005743
Cluster-15354.125610,GO:0005737
Cluster-15354.125614,GO:0009318
